file,label,status,complex_normalized,dG_cross,dG_cross/dSASAx100,dSASA_hphobic,dSASA_int,dSASA_polar,delta_unsatHbonds,dslf_fa13,fa_atr,hbond_E_fraction,hbond_bb_sc,hbond_lr_bb,hbond_sc,hbond_sr_bb,hbonds_int,nres_int,omega,pro_close,rama_prepro,ref,yhh_planarity,nres_int_vhh,nres_int_ag,dSASA_vhh,dSASA_ag,hbond_density,sc
neg_1RI8_cleaned__vhh_7ZOX_1_cleaned_2.pdb,0,OK,-0.5827543134844616,-24.475681166347385,-1.626078103533029,107.42859649658205,1505.1971435546875,466.7843017578125,25,-5.0,-1620.8121480267089,0.0211864406779661,-136,-70,-53,-165,5,42,136.6103079192234,0.2341523771049369,28.0,249.0,0.6969212852727673,24,18,732.1334838867188,773.0636596679688,0.0033218240025302,0.702991396188736
neg_1OP9_cleaned__vhh_6UKT_0_cleaned_2.pdb,0,OK,0.2279517208413017,5.698793021032543,0.7289553980862334,49.688873291015625,781.7752685546875,159.6563262939453,13,-5.0,-1550.210227018105,0.0047846889952153,-132,-61,-38,-172,1,25,107.3790177078598,0.2630698668059754,28.0,242.0,0.675253243540792,10,15,417.4297790527344,364.3455200195313,0.0012791399782302,0.7128622233867645
neg_1RJC_cleaned__vhh_6Z20_cleaned_1.pdb,0,OK,12.44018296050593,460.28676953871945,31.981238199458552,133.84547424316406,1439.239990234375,412.017822265625,20,-5.0,-1656.704904472395,0.0349344978165938,-133,-74,-49,-164,8,37,132.68268307754886,0.2192998345283285,28.0,249.0,0.5004808610762301,20,17,638.6157836914062,800.6242065429688,0.0055584892403505,0.6416972577571869
neg_1XFP_cleaned__vhh_1ZVH_cleaned_2.pdb,0,OK,-0.4054719537775303,-15.407934243546151,-1.0978676284059772,141.64474487304688,1403.44189453125,372.31390380859375,32,-5.0,-1643.8689660387786,0.0042553191489361,-129,-73,-49,-177,1,38,131.94499100825672,0.3402919159976392,31.0,253.0,0.9926891261090116,21,17,699.162841796875,704.279052734375,0.0007125339523472,0.6720737814903259
neg_1RJC_cleaned__vhh_8DAM_1_cleaned_2.pdb,0,OK,-1.4818978051306555,-66.6854012308795,-3.468925518239159,204.6678466796875,1922.36474609375,546.11328125,23,-4.0,-1635.1771163211042,0.0515021459227467,-131,-66,-58,-162,12,45,143.28459241145953,0.2234096227907993,28.0,247.0,1.2460100235574512,21,24,941.5654296875,980.79931640625,0.0062423117279819,0.7420290112495422
neg_1XFP_cleaned__vhh_7KI1_cleaned_1.pdb,0,OK,-0.7325015739401928,-30.032564531547905,-2.055292794246144,205.79998779296875,1461.23046875,325.95050048828125,21,-6.0,-1708.5060134216658,0.0161943319838056,-153,-71,-47,-172,4,41,133.37022925305837,0.410140662641984,31.0,255.0,0.2432975712200488,22,19,721.2927856445312,739.9376220703125,0.0027374189667847,0.7105049192905426
neg_1ZMY_cleaned__vhh_6JB8_cleaned_1.pdb,0,OK,-0.5636318539874183,-20.29074674354706,-1.4305173621821972,168.31320190429688,1418.420166015625,316.9990234375,24,-4.0,-1614.1590825914195,0.0303030303030303,-130,-65,-54,-178,7,36,156.43864122421732,0.2539764387195397,25.0,246.0,1.327558589950376,17,19,696.0591430664062,722.3609619140625,0.0049350680198401,0.6812669038772583
neg_1ZV5_cleaned__vhh_7KI1_cleaned_2.pdb,0,OK,-0.9538162154528024,-52.459891849904125,-3.044577093425199,151.21337890625,1723.06005859375,564.0546875,30,-6.0,-1723.6740083129182,0.0443548387096774,-156,-77,-49,-169,11,55,134.78914435947672,0.3721814244303658,29.0,255.0,0.255884269494357,29,26,834.1610717773438,888.89892578125,0.0063839910542511,0.7562021315097809
neg_1ZVH_cleaned__vhh_6XOX_cleaned_2.pdb,0,OK,0.1705156548757077,4.262891371892692,0.482007018573738,83.02444458007812,884.4044189453125,172.494384765625,13,-6.0,-1716.9840650394358,0.0,-149,-71,-53,-171,0,25,167.12997769076068,0.3583050964367738,26.0,255.0,0.642885623634506,11,14,456.2113037109375,428.1930847167969,0.0,0.7403068542480469
neg_1ZV5_cleaned__vhh_7SK5_cleaned_1.pdb,0,OK,-1.1307034251935,-58.796578110062,-2.4939924412983627,278.7958068847656,2357.5283203125,586.2907104492188,38,-5.0,-1683.4037591120937,0.0248962655601659,-150,-74,-44,-170,6,52,182.40769747119603,0.4612493156681728,32.0,269.0,0.4201675508394846,24,28,1208.90234375,1148.6258544921875,0.002545038355766,0.7369862496852875
neg_1ZVY_cleaned__vhh_5MP2_1_cleaned_2.pdb,0,OK,-0.7080453848575416,-29.029860779159208,-1.998451236283833,158.37542724609375,1452.617919921875,393.521240234375,20,-5.0,-1689.7420792005255,0.0213675213675213,-155,-75,-52,-173,5,41,143.75908278403097,0.3069539398942764,21.0,254.0,1.4322393391662935,18,23,706.31591796875,746.302001953125,0.003442061351046,0.6925179362297058
neg_1ZVH_cleaned__vhh_6IBB_1_cleaned_1.pdb,0,OK,-0.7395173577915921,-18.4879339447898,-2.104557796049573,97.3650360107422,878.47119140625,159.38815307617188,13,-6.0,-1571.7667238662164,0.0045871559633027,-126,-57,-50,-172,1,25,156.6675427418841,0.3863540769259049,21.0,239.0,0.534857711236097,10,15,454.1820983886719,424.2890930175781,0.0011383412566998,0.7441512942314148
neg_1ZVY_cleaned__vhh_7S1M_cleaned_1.pdb,0,OK,-0.6124638690547499,-24.49855476219,-1.5733083774446064,187.93716430664065,1557.13623046875,359.0179138183594,21,-6.0,-1620.938186207875,0.0265486725663716,-152,-61,-48,-166,6,40,144.1357473674637,0.3750884793297556,25.0,246.0,0.2649112855079342,19,21,819.964111328125,737.172119140625,0.0038532274072088,0.7351736128330231
neg_2BSE_1_cleaned__vhh_5LWF_cleaned_1.pdb,0,OK,17.076935209943283,614.7696675579582,41.71612286728531,252.2182006835937,1473.697998046875,269.0814819335937,23,-1.0,-2235.210586460325,0.0135135135135135,-183,-157,-58,-101,4,36,223.48531299087847,0.7999959030502567,39.0,336.0,2.1830159545308363,16,20,765.1431884765625,708.5548095703125,0.0027142603201614,0.762941837310791
neg_2P42_cleaned__vhh_7F58_cleaned_2.pdb,0,OK,-0.6241565575012873,-25.590418857552777,-1.529158270517567,187.68556213378903,1673.4970703125,447.668212890625,16,-6.0,-1636.240038315607,0.0854700854700854,-148,-90,-50,-99,20,41,217.14016883400487,0.5307346803048929,20.0,250.0,0.4903085784978326,22,19,825.6566772460938,847.8404541015625,0.0119510218182009,0.740504801273346
neg_2BSE_1_cleaned__vhh_7UL2_cleaned_2.pdb,0,OK,-0.2947494520356308,-12.084727533460864,-0.8326651245027581,123.15292358398438,1451.3310546875,440.8184814453125,30,-1.0,-2153.1074480162524,0.0101010101010101,-182,-160,-55,-93,3,41,224.28649628795705,0.732637844192645,41.0,334.0,0.2823833369299719,21,20,738.0321044921875,713.2989501953125,0.0020670680134009,0.693688839673996
neg_2P43_cleaned__vhh_4LGR_cleaned_1.pdb,0,OK,14.04163367889579,491.4571787613527,34.21658845084591,208.57571411132807,1436.3126220703125,423.3792114257813,20,-4.0,-1578.5184025080664,0.054054054054054,-141,-89,-47,-106,12,35,154.10983456125192,0.3040978437728823,23.0,246.0,0.9184251169429992,16,19,781.8035888671875,654.509033203125,0.0083547271085755,0.7314569354057312
neg_2P44_cleaned__vhh_6CSY_cleaned_2.pdb,0,OK,-1.2362588177300171,-42.03279980282059,-3.565550464209708,117.11478424072266,1178.858642578125,376.6682739257813,20,-5.0,-1507.7315087983986,0.0238095238095238,-127,-87,-36,-106,5,34,160.21771040080725,0.4310676732523433,26.0,239.0,0.5466410879615794,17,17,601.61962890625,577.239013671875,0.0042413906293846,0.7555717825889587
neg_2B2X_cleaned__vhh_5KU0_1_cleaned_1.pdb,0,OK,0.1349425452617197,2.6988509052343943,0.377856598910509,65.53899383544922,714.252685546875,199.0167388916016,16,-1.0,-2045.869962207218,0.0,-143,-93,-59,-209,0,20,156.15009471159155,0.3369689536717374,32.0,310.0,1.2606988016927585,11,9,341.43927001953125,372.81341552734375,0.0,0.7010120749473572
neg_2P45_cleaned__vhh_5FV2_cleaned_2.pdb,0,OK,-0.6675194552729502,-19.35806420291556,-1.6917864618291103,90.69792175292967,1144.238037109375,356.60723876953125,22,-5.0,-1527.810791482433,0.0232558139534883,-121,-83,-48,-109,5,29,131.31287657800456,0.5104392113618328,20.0,240.0,1.830520080151956,15,14,569.6210327148438,574.6170654296875,0.0043697201437484,0.715536892414093
neg_2P45_cleaned__vhh_7WUI_cleaned_1.pdb,0,OK,-0.3592333851703116,-13.65086863647184,-0.8469608426866625,163.5824737548828,1611.747314453125,497.3591918945313,24,-6.0,-1629.9394129795053,0.0542986425339366,-145,-89,-47,-102,12,38,188.8195114957214,0.4772803810329329,23.0,250.0,0.4495722403748192,19,19,789.11474609375,822.6325073242188,0.0074453358118804,0.7347786724567413
neg_2P46_cleaned__vhh_7MFU_0_cleaned_2.pdb,0,OK,14.699251818081937,455.67680636054,41.151000786503005,143.02847290039062,1107.32861328125,336.65338134765625,24,-5.0,-1397.4974652321343,0.0210526315789473,-110,-75,-38,-103,4,31,170.30672589818576,0.3820763756203866,22.0,224.0,1.4640555208678216,16,15,551.8802490234375,555.4483642578125,0.0036122971555364,0.7279956340789795
neg_2P47_cleaned__vhh_6TYL_1_cleaned_2.pdb,0,OK,-0.9533154576959793,-33.36604101935927,-2.2910084737352427,116.48580932617188,1456.3909912109375,432.0164184570313,23,-5.0,-1443.9064740678775,0.0670103092783505,-127,-76,-38,-96,13,35,248.96711022957504,0.3915991350599492,30.0,236.0,1.9155381412180552,19,16,737.4180908203125,718.972900390625,0.0089261744122647,0.7425968945026398
neg_2P48_cleaned__vhh_4M3K_cleaned_2.pdb,0,OK,-1.2231078938886888,-40.36256049832673,-3.306072489028348,107.177001953125,1220.861328125,354.72100830078125,24,-5.0,-1516.0587814068474,0.0403587443946188,-147,-93,-46,-92,9,33,178.91919269678155,0.3191934809675596,24.0,240.0,0.2978795935145798,17,16,612.9908447265625,607.8704223632812,0.0073718446089386,0.7197014689445496
neg_2P46_cleaned__vhh_9JEC_cleaned_1.pdb,0,OK,18.640004456461146,559.2001336938342,48.203093513822,153.7210235595703,1160.091796875,296.60699462890625,12,-5.0,-1490.589499245638,0.0380952380952381,-131,-78,-43,-110,8,30,137.56714713944098,0.4865806354740166,23.0,234.0,1.7680346482451774,15,15,595.9518432617188,564.1399536132812,0.0068960060070677,0.6789548695087433
neg_2P48_cleaned__vhh_5E0Q_cleaned_1.pdb,0,OK,-0.9896331261950436,-35.626792543021566,-2.5994220398988417,122.27236938476562,1370.56591796875,397.7451477050781,21,-4.0,-1605.8719554777126,0.0347826086956521,-145,-92,-48,-108,8,36,189.7799066451068,0.4261257453901693,19.0,250.0,0.5785209627080293,17,19,697.2349243164062,673.3309936523438,0.0058370049153538,0.6761806905269623
neg_2P49_cleaned__vhh_7A4Y_cleaned_1.pdb,0,OK,0.0107873258115749,0.2481084936662227,0.0340618236165393,73.71564483642578,728.4063720703125,163.9351806640625,13,-5.0,-1480.8597017656548,0.0046511627906976,-136,-85,-35,-112,1,23,147.69483696153256,0.3836862925333826,25.0,235.0,0.5058032812434173,11,12,356.68707275390625,371.7192687988281,0.0013728600384943,0.6710559725761414
neg_2P4A_cleaned__vhh_5G5R_cleaned_1.pdb,0,OK,-0.6756657928019459,-16.215979027246703,-1.863540616640242,107.93177795410156,870.17041015625,251.13088989257807,12,-5.0,-1548.7616048488287,0.0232558139534883,-145,-88,-38,-103,5,24,136.75868319432084,0.4723353162754737,21.0,244.0,1.0643302944449573,11,13,428.19927978515625,441.9711608886719,0.00574600094607,0.7021672129631042
neg_2X6M_cleaned__vhh_7KI1_cleaned_1.pdb,0,OK,-0.6498864556035845,-9.098410378450184,-2.125998734691311,21.385082244873047,427.9593505859375,149.25064086914062,10,-2.0,-838.680580970662,0.0081967213114754,-83,-52,-18,-39,1,14,71.2143317232341,0.339837034537218,18.0,132.0,0.0908457357004864,9,5,196.9037475585937,231.0556182861328,0.0023366705240365,0.6910224258899689
neg_2P4A_cleaned__vhh_7B14_cleaned_2.pdb,0,OK,-0.9539443274468812,-50.5590493546847,-2.055912702695398,259.2810363769531,2459.2021484375,760.04150390625,31,-5.0,-1507.7114360510277,0.0980392156862745,-135,-87,-47,-97,20,53,169.92324139298327,0.4048865235724848,23.0,242.0,1.9741841588644844,24,29,1250.7335205078125,1208.46875,0.0081327189847761,0.7608486413955688
neg_2X6M_cleaned__vhh_8DQU_cleaned_2.pdb,0,OK,0.0175967195218087,0.2639507928271314,0.0526079796748737,54.57810974121094,501.7314758300781,207.52737426757807,9,-1.0,-822.0204924078333,0.0176991150442477,-68,-50,-24,-39,2,15,70.1707925916034,0.3865273680783593,15.0,131.0,0.4954861399821644,10,5,217.30203247070312,284.429443359375,0.003986195995958,0.6745110154151917
neg_2XT1_cleaned__vhh_6LZ2_1_cleaned_2.pdb,0,OK,-1.6079871128960772,-90.04727832218032,-3.85068124120574,210.95758056640625,2338.4765625,534.5548095703125,28,-1.0,-1276.722311745638,0.0722222222222222,-98,-53,-36,-144,13,56,101.75401219075374,0.4656678701011815,24.0,206.0,0.4093809259642225,29,27,1133.5985107421875,1204.878173828125,0.0055591748099891,0.7313358783721924
neg_2VYR_cleaned__vhh_7WXU_cleaned_2.pdb,0,OK,-0.2564332377310579,-8.46229684512491,-0.7242725188756112,87.93043518066406,1168.3857421875,310.6080322265625,21,0.0,-1940.992891446582,0.0075187969924812,-132,-88,-39,-226,2,33,171.2449675945231,0.8128717365510083,22.0,300.0,0.697995929891858,18,15,585.1422119140625,583.2435302734375,0.0017117634423161,0.7003095746040344
neg_2XT1_cleaned__vhh_7VBH_cleaned_1.pdb,0,OK,-0.7566999192840583,-43.88859531847538,-1.7771258257703777,246.6708068847656,2469.63916015625,532.9324951171875,27,-2.0,-1295.066585504302,0.0769230769230769,-105,-51,-33,-137,14,58,164.7599177413301,0.6512159373679518,26.0,203.0,1.0113778568024476,34,24,1210.695556640625,1258.943603515625,0.0056688443501658,0.7175411283969879
neg_2VYR_cleaned__vhh_5M94_cleaned_1.pdb,0,OK,-0.2498558698516963,-9.244667184512764,-0.7639606551151223,73.086669921875,1210.0972900390625,358.4029846191406,15,-1.0,-1797.1469157056642,0.0154440154440154,-108,-85,-49,-221,4,37,163.4876642389374,0.6876112827431083,24.0,281.0,0.5633215978459499,20,17,617.5513916015625,592.5458984375,0.0033055193437139,0.6811150014400482
neg_2XV6_0_cleaned__vhh_7TYW_cleaned_2.pdb,0,OK,-1.9063161963971829,-118.19160417662532,-4.193101830238847,310.5433044433594,2818.71533203125,784.687744140625,42,-2.0,-1222.7084158027606,0.1233766233766233,-104,-39,-25,-112,19,62,159.4163780530043,0.4731628565921367,21.0,185.0,0.8681637609521264,34,28,1454.6751708984375,1364.040283203125,0.0067406594004326,0.7751721441745758
neg_2XXM_cleaned__vhh_5F1K_cleaned_1.pdb,0,OK,-1.5887187758744972,-88.96825144897184,-3.4523625650430287,295.36328125,2577.025146484375,573.1320190429688,26,-1.0,-1318.5923122311185,0.09375,-102,-59,-34,-107,18,56,128.47993395972216,0.5111798474645839,15.0,196.0,0.4893113321034479,30,26,1259.5399169921875,1317.4852294921875,0.0069847979654199,0.7867107391357422
neg_2XV6_1_cleaned__vhh_6WZG_cleaned_1.pdb,0,OK,-1.3742152203286029,-85.20134366037337,-3.282327771185668,251.2755889892578,2595.759765625,727.71630859375,30,-2.0,-1353.2297050519835,0.0871794871794871,-120,-58,-36,-124,17,62,149.78680468759987,0.5819703326524587,17.0,201.0,1.110182620411307,34,28,1278.7662353515625,1316.993408203125,0.0065491422685283,0.7813003957271576
neg_2XXM_cleaned__vhh_6OBO_cleaned_2.pdb,0,OK,-1.699280153216469,-88.36256796725638,-4.096489003804125,209.0706481933593,2157.03173828125,621.4348754882812,25,-1.0,-1240.3146659894835,0.0648648648648648,-92,-60,-40,-126,12,52,129.67314866000498,0.4355372546968802,21.0,194.0,0.8866034106785444,27,25,1095.3553466796875,1061.676513671875,0.0055632004791741,0.7215557992458344
neg_3CFI_0_cleaned__vhh_7CX4_cleaned_2.pdb,0,OK,22.603642634904126,1107.578489110302,57.02390255062667,226.681884765625,1942.3056640625,584.833251953125,26,-2.0,-1823.519121392507,0.048689138576779,-163,-94,-62,-118,13,49,244.25498263368016,0.659574734959304,30.0,274.0,0.8932605660328042,24,25,1020.4008178710938,921.9049072265624,0.0066930762961424,0.7115245163440704
neg_3EBA_cleaned__vhh_6Z10_cleaned_2.pdb,0,OK,-0.3059260085188465,-8.565928238527704,-0.8204276096734738,116.61160278320312,1044.0809326171875,183.90304565429688,20,-6.0,-1684.6055565099186,0.0043290043290043,-135,-71,-38,-188,1,28,130.91660870488735,0.366408499316612,25.0,257.0,0.2391910588067436,13,15,550.78125,493.2996520996094,0.0009577801574187,0.7640719413757324
neg_3CFI_0_cleaned__vhh_8YBO_cleaned_1.pdb,0,OK,-1.211633710905498,-59.370051834369406,-2.843989522598878,179.0057373046875,2087.562255859375,569.6417236328125,24,0.0,-1968.9472264131207,0.0383275261324041,-151,-109,-75,-120,11,49,197.8005507810005,0.8127349493402427,27.0,285.0,0.5556204334968645,22,27,1038.6041259765625,1048.9581298828125,0.0052693039305176,0.7639438807964325
neg_3EBA_cleaned__vhh_9T9M_cleaned_1.pdb,0,OK,-1.803124004142752,-75.73120817399558,-4.717276391975238,149.1243438720703,1605.401123046875,478.7476806640625,17,-5.0,-1643.021592674474,0.0657894736842105,-134,-68,-46,-172,15,42,140.30413412941985,0.2799863220748391,29.0,246.0,0.7139656187213999,18,24,868.515380859375,736.8857421875,0.0093434592667604,0.7765958905220032
neg_3EZJ_cleaned__vhh_4W2O_cleaned_2.pdb,0,OK,-0.956430475412754,-60.25511995100351,-2.469653506180017,200.62985229492188,2439.82080078125,660.47314453125,42,-1.0,-3337.2590336699327,0.0235042735042735,-246,-144,-98,-376,11,63,318.7902141651827,0.8334573019146683,46.0,514.0,0.2666312379062994,32,31,1213.8846435546875,1225.93603515625,0.0045085278379779,0.7063507437705994
neg_3G9A_cleaned__vhh_4C57_cleaned_2.pdb,0,OK,-0.4943909439672258,-16.809292094885677,-1.2676219418777608,105.41587829589844,1326.04931640625,357.2540283203125,20,-1.0,-2390.276761173518,0.0148367952522255,-175,-155,-73,-126,5,34,259.48728792257765,0.9249490176787328,40.0,353.0,0.9132945890698532,17,17,671.31298828125,654.7362670898438,0.0037705988292732,0.7013730406761169
neg_3G9A_cleaned__vhh_7ANQ_cleaned_1.pdb,0,OK,-1.6483841990048362,-72.5289047562128,-4.079235666199888,199.8876342773437,1778.0023193359375,477.5870361328125,26,-1.0,-2423.68854938456,0.0380116959064327,-176,-156,-88,-122,13,44,254.69723933248352,0.8037394332981908,33.0,353.0,0.8348189460624704,20,24,879.71875,898.2835693359375,0.0073115765140595,0.7671985328197479
neg_3JBC_cleaned__vhh_7PIV_cleaned_1.pdb,0,OK,1.3343375486547302,9.340362840583111,3.852874244981028,13.460023880004885,242.42584228515625,82.07545471191406,7,-2.0,-2378.809620727772,0.0032679738562091,-217,-119,-51,-143,1,7,252.4797415491956,1.4513557741042362,41.0,411.0,1.3678336633894763,4,3,127.61656951904295,114.8092803955078,0.0041249727775462,0.7030259072780609
neg_3JBE_cleaned__vhh_5BOZ_0_cleaned_2.pdb,0,OK,0.1695315650954967,10.85002016611179,0.4373141015606217,162.02345275878906,2481.058837890625,559.1822509765625,41,-1.0,-5818.098896092256,0.0109289617486338,-482,-279,-166,-365,8,64,597.5483536761221,3.514519740453246,99.0,905.0,1.238997526115858,28,36,1338.793212890625,1142.265625,0.0032244297788606,0.6409838497638702
neg_3K1K_cleaned__vhh_7Y0O_cleaned_1.pdb,0,OK,-2.1358926471143365,-81.16392059034479,-5.094143455350888,181.8990173339844,1593.279052734375,473.2283020019531,28,-1.0,-2132.7410783640057,0.0460992907801418,-156,-131,-57,-117,13,38,265.14022333639707,0.7978042815495705,46.0,337.0,0.9848749990315196,18,20,859.7420654296875,733.5369873046875,0.0081592737805028,0.7694032788276672
neg_3JBF_cleaned__vhh_7PH4_cleaned_2.pdb,0,OK,-0.3708878817284775,-29.300142656549724,-0.9753682321360316,227.35171508789065,3004.00830078125,800.1842041015625,45,-1.0,-5781.090351637189,0.0165061898211829,-483,-274,-148,-353,12,79,529.9284222141563,3.5811203849160105,100.0,898.0,2.351910291859591,34,45,1626.8026123046875,1377.2056884765625,0.003994662730086,0.7067592144012451
neg_3JBE_cleaned__vhh_7FIG_cleaned_1.pdb,0,OK,-0.2989981033738478,-18.537882409178565,-0.9282183499334976,153.72100830078125,1997.146728515625,518.9345092773438,31,-2.0,-5853.598250029875,0.0136612021857923,-496,-277,-154,-373,10,62,514.3472648602404,3.661674436072361,94.0,913.0,1.3953751057977133,28,34,1074.3319091796875,922.8147583007812,0.0050071433696974,0.6360423862934113
neg_3JBF_cleaned__vhh_6X08_cleaned_1.pdb,0,OK,-0.6380040471034075,-63.16240066323735,-1.6616938914932624,308.9594116210937,3801.085205078125,1065.160400390625,55,-1.0,-5872.566529487332,0.0226364846870838,-513,-268,-170,-351,17,99,581.428972223151,3.477072934270552,110.0,910.0,2.575779592120996,42,57,2002.0318603515625,1799.0533447265625,0.0044724069792722,0.6700147688388824
neg_3K3Q_cleaned__vhh_6H1F_cleaned_1.pdb,0,OK,21.375125812825555,619.8786485719411,51.52515191159165,158.64520263671875,1203.060302734375,245.2783203125,11,0.0,-3625.16268261532,0.0118577075098814,-299,-129,-114,-383,6,29,244.7102226825914,1.088867630666687,49.0,529.0,1.3492008591829423,14,15,578.3071899414062,624.7531127929688,0.0049872811748196,0.5854513347148895
neg_3JBG_0_cleaned__vhh_8JIU_cleaned_2.pdb,0,OK,0.1350967811740702,9.997161806881197,0.4499411016466121,181.14215087890625,2221.88232421875,525.7339477539062,39,-2.0,-6113.258376404158,0.0050377833753148,-539,-283,-167,-347,4,74,534.2292376571072,3.676504610858956,95.0,913.0,2.284903009231069,34,40,1193.9931640625,1027.88916015625,0.0018002753595001,0.7184548676013947
neg_3JBG_0_cleaned__vhh_6X1A_cleaned_1.pdb,0,OK,0.0721955546505341,5.4868621534405975,0.2231032695315256,212.9702911376953,2459.33740234375,562.9679565429688,41,-2.0,-6107.342517626673,0.0078328981723237,-537,-283,-168,-344,6,76,520.548104800847,3.6560140060740336,92.0,911.0,2.996383886683389,34,42,1336.254638671875,1123.0828857421875,0.0024396815151438,0.7174976766109467
neg_3K3Q_cleaned__vhh_7F5G_cleaned_2.pdb,0,OK,0.7138273532104904,8.565928238525885,1.6582087017099234,37.21020126342773,516.5772094726562,79.3118896484375,3,-1.0,-3586.194477847156,0.0061601642710472,-295,-123,-99,-389,3,12,261.9185260819509,1.0888970871176744,53.0,520.0,1.2012124312050818,5,7,280.48602294921875,236.0911865234375,0.0058074571331989,0.6317557394504547
neg_3K74_cleaned__vhh_6GS7_cleaned_1.pdb,0,OK,-1.12235515030199,-49.38362661328756,-2.874142051481491,139.7578125,1718.2041015625,564.1947021484375,31,-1.0,-1890.4353592181524,0.048780487804878,-130,-101,-52,-129,12,44,194.3395815974201,0.8500434085412032,33.0,284.0,1.0722082646575657,21,23,900.9736938476562,817.23046875,0.0069840364070179,0.7724391520023346
